zip,city,loc/0,loc/1,pop,state
81243,POWDERHORN,-107.108449,38.282165,11,CO
81251,TWIN LAKES,-106.435079,39.090231,49,CO
81252,WESTCLIFFE,-105.433154,38.123023,1569,CO
81253,WETMORE,-105.106441,38.189857,357,CO
81301,DURANGO,-107.861684,37.287388,23506,CO
81320,CAHONE,-108.579442,37.69163,384,CO
81321,CORTEZ,-108.583726,37.354949,11937,CO
81323,DOLORES,-108.471748,37.466571,1770,CO
81324,DOVE CREEK,-108.918147,37.763199,1120,CO
81325,EGNAR,-108.929889,37.934448,119,CO
81326,HESPERUS,-108.121917,37.165368,1303,CO
81327,LEWIS,-108.61891,37.47101,1455,CO
81328,MANCOS,-108.298242,37.347133,2141,CO
81331,PLEASANT VIEW,-108.809487,37.588763,223,CO
81334,TOWAOC,-108.719993,37.208408,1135,CO
81335,YELLOW JACKET,-108.785167,37.499526,126,CO
81401,MONTROSE,-107.875182,38.46783,17834,CO
81410,AUSTIN,-107.97384,38.797544,1258,CO
81411,BEDROCK,-108.953224,38.384352,191,CO
81413,CEDAREDGE,-107.926786,38.911878,3254,CO
81415,CRAWFORD,-107.614864,38.69408,882,CO
81416,DELTA,-108.060421,38.734891,8644,CO
81418,ECKERT,-107.962452,38.844982,1211,CO
81419,HOTCHKISS,-107.747173,38.812417,2735,CO
81422,NATURITA,-108.572836,38.222559,554,CO
81423,NORWOOD,-108.284472,38.110406,1079,CO
81424,NUCLA,-108.547644,38.268219,1135,CO
81425,OLATHE,-107.992118,38.597575,4246,CO
81426,OPHIR,-107.851961,37.856197,138,CO
81427,OURAY,-107.67261,38.02576,686,CO
81428,PAONIA,-107.598483,38.864978,3314,CO
81430,PLACERVILLE,-108.024775,38.008759,467,CO
81431,REDVALE,-108.389536,38.186452,409,CO
81432,RIDGWAY,-107.753341,38.138074,1299,CO
81433,SILVERTON,-107.666686,37.808995,745,CO
81434,SOMERSET,-107.378145,38.946801,180,CO
81435,TELLURIDE,-107.821371,37.940028,1850,CO
81501,GRAND JUNCTION,-108.545692,39.078326,19665,CO
81503,GRAND JUNCTION,-108.575609,39.056777,20467,CO
81504,FRUITVALE,-108.489094,39.083136,16754,CO
81505,GRAND JUNCTION,-108.596834,39.107097,4877,CO
81506,GRAND JUNCTION,-108.54911,39.103209,7471,CO
81520,CLIFTON,-108.449628,39.0805,8408,CO
81521,FRUITA,-108.721757,39.163656,6230,CO
81522,GATEWAY,-108.791344,38.915136,752,CO
81524,LOMA,-108.814902,39.227896,1067,CO
81525,MACK,-108.929597,39.255367,176,CO
81526,PALISADE,-108.367977,39.103178,4366,CO
81527,WHITEWATER,-108.399042,38.974422,664,CO
81601,GLENWOOD SPRINGS,-107.325188,39.529607,9606,CO
81610,DINOSAUR,-108.965184,40.256609,498,CO
81611,ASPEN,-106.823593,39.195139,7431,CO
81621,BASALT,-106.998752,39.353466,3248,CO
81623,MARBLE,-107.171012,39.385431,9406,CO
81624,COLLBRAN,-107.924945,39.245267,1043,CO
81625,CRAIG,-107.561458,40.522351,10242,CO
81630,DE BEQUE,-108.230405,39.311764,464,CO
81631,EAGLE,-106.75884,39.634138,3368,CO
81633,ELK SPRINGS,-108.419729,40.414588,10,CO
81635,BATTLEMENT MESA,-108.038038,39.440729,2602,CO
81637,GYPSUM,-106.967083,39.661848,2593,CO
81638,HAMILTON,-107.584089,40.32504,191,CO
81639,HAYDEN,-107.257055,40.494487,2028,CO
81640,MAYBELL,-108.272264,40.650649,351,CO
81641,MEEKER,-107.892498,40.038726,3094,CO
81642,MEREDITH,-106.67823,39.335348,76,CO
81643,MESA,-108.104401,39.161161,741,CO
81647,NEW CASTLE,-107.542758,39.570922,2719,CO
81648,RANGELY,-108.799148,40.082844,2740,CO
81650,RIFLE,-107.789804,39.549073,7146,CO
81652,SILT,-107.657411,39.541464,2430,CO
81653,SLATER,-107.497178,40.947985,65,CO
81654,SNOWMASS,-106.950839,39.250059,2627,CO
81657,VAIL,-106.463454,39.623793,11449,CO
82001,CHEYENNE,-104.796234,41.143719,33107,WY
82007,CHEYENNE,-104.810745,41.108433,15050,WY
82009,CHEYENNE,-104.802328,41.183566,22028,WY
82050,ALBIN,-104.150542,41.434237,310,WY
82051,LARAMIE,-105.819708,41.562721,22,WY
82052,BUFORD,-105.469697,41.142115,97,WY
82053,BURNS,-104.315521,41.200297,1303,WY
82054,CARPENTER,-104.276514,41.042819,222,WY
82055,CENTENNIAL,-105.99451,41.339149,446,WY
82058,GARRETT,-105.550534,42.142015,120,WY
82063,JELM,-105.925727,41.145723,470,WY
82070,LARAMIE,-105.581146,41.312907,29327,WY
82080,MC FADDEN,-106.137861,41.6327,79,WY
82081,MERIDEN,-104.286606,41.54236,40,WY
82082,PINE BLUFFS,-104.066591,41.178799,1082,WY
82083,ROCK RIVER,-105.974629,41.746073,236,WY
82084,TIE SIDING,-105.446222,41.052785,19,WY
82190,FISHING BRIDGE,-110.674366,44.853913,443,WY
82201,WHEATLAND,-104.967852,42.049467,5952,WY
82210,CHUGWATER,-104.817916,41.748668,295,WY
82212,FORT LARAMIE,-104.522595,42.213314,325,WY
82213,GLENDO,-105.000013,42.500352,471,WY
82214,GUERNSEY,-104.751164,42.265513,1319,WY
82215,HARTVILLE,-104.729564,42.33339,108,WY
82217,HAWK SPRINGS,-104.329498,41.741481,125,WY
82219,JAY EM,-104.311437,42.357399,399,WY
82220,KEELINE,-104.720277,42.839062,209,WY
82221,LAGRANGE,-104.19738,41.642311,413,WY
82222,LANCE CREEK,-104.544958,43.231636,181,WY
82223,LINGLE,-104.331992,42.134624,714,WY
82224,LOST SPRINGS,-104.920901,42.729835,6,WY
82225,LUSK,-104.465076,42.765953,1724,WY
82229,SHAWNEE,-105.032447,42.839464,137,WY
82240,TORRINGTON,-104.191662,42.062377,9575,WY
82242,VAN TASSELL,-104.315073,42.830004,385,WY
82243,VETERAN,-104.370899,41.982091,148,WY
82244,YODER,-104.353507,41.912018,674,WY
82301,RAWLINS,-107.234883,41.795131,9914,WY
82310,JEFFREY CITY,-107.872422,42.540201,253,WY
82321,BAGGS,-107.668733,41.031191,384,WY
82322,BAIROIL,-107.563288,42.232721,236,WY
82323,DIXON,-107.560354,41.044631,253,WY
82325,ENCAMPMENT,-106.780285,41.205353,946,WY
82327,HANNA,-106.528283,41.87264,1585,WY
82329,MEDICINE BOW,-106.201228,41.903002,409,WY
82331,RYAN PARK,-106.797538,41.446293,2462,WY
82332,SAVERY,-107.42338,41.039485,97,WY
82334,SINCLAIR,-107.109083,41.779741,530,WY
82336,WAMSUTTER,-108.151674,41.658278,516,WY
82401,WORLAND,-107.95626,44.013796,7693,WY
82410,BASIN,-108.043787,44.378765,1580,WY
82411,BURLINGTON,-108.432669,44.444218,435,WY
82414,CODY,-109.075611,44.523135,11985,WY
82421,DEAVER,-108.597948,44.925695,499,WY
82426,GREYBULL,-108.079503,44.491881,2460,WY
82428,HYATTVILLE,-107.605318,44.250693,97,WY
82431,LOVELL,-108.414107,44.833637,4322,WY
82432,MANDERSON,-107.953423,44.311931,657,WY
82433,MEETEETSE,-108.950045,44.196202,1010,WY
82434,OTTO,-108.304673,44.405644,120,WY
82435,POWELL,-108.777322,44.756077,9608,WY
82441,SHELL,-107.824333,44.563649,355,WY
82442,TEN SLEEP,-107.415305,43.997848,695,WY
82443,GRASS CREEK,-108.231297,43.662152,4809,WY
82450,WAPITI,-109.432629,44.47967,214,WY
82501,GAS HILLS,-108.411335,43.045786,15471,WY
82510,ARAPAHOE,-108.494134,42.967936,605,WY
82512,CROWHEART,-109.296043,43.371569,157,WY
82513,DUBOIS,-109.649175,43.545136,1493,WY
82514,FORT WASHAKIE,-108.896445,43.004761,1131,WY
82516,KINNEAR,-108.615428,43.131777,420,WY
82520,ETHETE,-108.738288,42.859678,11770,WY
82523,PAVILLION,-108.604394,43.198515,1681,WY
82601,CASPER,-106.316571,42.845763,21224,WY
82604,CASPER,-106.389634,42.826073,24812,WY
82609,CASPER,-106.280649,42.840629,12789,WY
82620,ALCOVA,-106.610199,42.568383,10,WY
82630,ARMINTO,-107.343611,43.120883,14,WY
82633,DOUGLAS,-105.385484,42.762558,7502,WY
82636,EVANSVILLE,-106.263886,42.861384,1621,WY
82637,GLENROCK,-105.857911,42.867495,3483,WY
82639,KAYCEE,-106.56323,43.723625,876,WY
82642,LYSITE,-107.648781,43.328417,81,WY
82643,MIDWEST,-106.266818,43.410829,756,WY
82649,SHOSHONI,-108.100667,43.245707,600,WY
82701,NEWCASTLE,-104.226205,43.851098,4833,WY
82710,ALADDIN,-104.19314,44.747331,230,WY
82712,BEULAH,-104.153095,44.573575,187,WY
82714,DEVILS TOWER,-104.793638,44.617067,119,WY
82715,FOUR CORNERS,-104.122897,44.100747,38,WY
82716,GILLETTE,-105.497442,44.282009,25968,WY
82720,HULETT,-104.617367,44.735222,1054,WY
82721,PINE HAVEN,-104.905904,44.299932,1820,WY
82723,OSAGE,-104.4226,43.998982,292,WY
82724,OSHOTO,-104.937659,44.583023,57,WY
82725,RECLUSE,-105.776005,44.786149,183,WY
82727,ROZET,-105.245875,44.305825,900,WY
82729,SUNDANCE,-104.383696,44.405755,1827,WY
82730,UPTON,-104.635159,44.089271,1355,WY
82731,GILLETTE,-105.373236,44.835689,187,WY
82732,WRIGHT,-105.532327,43.829349,2132,WY
82801,SHERIDAN,-106.964795,44.78486,20025,WY
82831,ARVADA,-106.109191,44.689876,107,WY
82832,BANNER,-106.87331,44.590804,983,WY
82834,BUFFALO,-106.70726,44.34847,5269,WY
82835,CLEARMONT,-106.458071,44.66101,350,WY
82836,DAYTON,-107.302605,44.877958,986,WY
82838,PARKMAN,-107.325393,44.964965,148,WY
82839,ACME,-107.159833,44.904789,868,WY
82842,STORY,-107.049229,44.607169,63,WY
82844,RANCHESTER,-107.303429,44.768228,32,WY
82901,ROCK SPRINGS,-109.230047,41.605957,23927,WY
82922,BONDURANT,-110.335287,43.223798,116,WY
82923,BOULDER,-109.540105,42.688146,112,WY
82925,CORA,-109.915351,43.139921,30,WY
82930,EVANSTON,-110.963067,41.260947,12577,WY
82933,FORT BRIDGER,-110.347428,41.28282,3777,WY
82935,GREEN RIVER,-109.471445,41.51959,13956,WY
82936,LONETREE,-110.172862,41.049144,24,WY
82937,LYMAN,-110.292629,41.329136,2327,WY
82938,MC KINNON,-109.874536,41.040898,188,WY
82941,PINEDALE,-109.856088,42.854331,2326,WY
83001,COLTER BAY,-110.766277,43.460734,9078,WY
83011,KELLY,-110.544186,43.609361,203,WY
83012,MOOSE,-110.857493,43.771201,519,WY
83013,MORAN,-110.329429,43.881635,191,WY
83014,WILSON,-110.874199,43.49922,1099,WY
83101,KEMMERER,-110.52834,41.788661,4258,WY
83110,AFTON,-110.941976,42.712829,3201,WY
83111,AUBURN,-110.994415,42.805114,488,WY
83112,BEDFORD,-110.95556,42.932336,1177,WY
83113,MARBLETON,-110.132954,42.552059,1861,WY
83114,COKEVILLE,-110.916419,42.057983,905,WY
83115,DANIEL,-110.133624,42.917629,398,WY
83118,ETNA,-111.015996,43.138606,524,WY
83120,FREEDOM,-111.029178,43.017167,212,WY
83122,GROVER,-110.924392,42.796472,335,WY
83123,LA BARGE,-110.210865,42.24734,606,WY
83126,SMOOT,-110.922351,42.619238,414,WY
83127,THAYNE,-111.011354,42.933026,505,WY
83201,POCATELLO,-112.438142,42.887592,33282,ID
83202,CHUBBUCK,-112.474873,42.926548,11385,ID
83203,FORT HALL,-112.459854,42.988717,1566,ID
83204,POCATELLO,-112.443352,42.846463,15605,ID
83210,STERLING,-112.818124,42.976717,2653,ID
83211,AMERICAN FALLS,-112.870714,42.789876,5867,ID
83212,ARBON,-112.558481,42.502634,121,ID
83213,ARCO,-113.317559,43.635521,1823,ID
83214,ARIMO,-112.174649,42.559953,333,ID
83217,BANCROFT,-111.842944,42.720463,988,ID
83220,BERN,-111.392595,42.319144,261,ID
83221,BLACKFOOT,-112.361545,43.194327,18202,ID
83226,CHALLIS,-114.19463,44.496912,2426,ID
83227,CLAYTON,-114.410189,44.273289,41,ID
83228,CLIFTON,-111.995737,42.215972,538,ID
83230,CONDA,-111.54023,42.717126,21,ID
83231,DARLINGTON,-113.380284,43.7715,12,ID
83232,DAYTON,-111.985836,42.11836,659,ID
83234,DOWNEY,-112.109019,42.418127,939,ID
83235,ELLIS,-114.001594,44.878829,192,ID
83236,FIRTH,-112.158819,43.302066,2878,ID
83237,FRANKLIN,-111.822862,42.030389,1699,ID
83238,GENEVA,-111.072185,42.313585,125,ID
83241,GRACE,-111.739981,42.549978,2050,ID
83243,HOLBROOK,-112.693404,42.222148,213,ID
83245,INKOM,-112.246474,42.796379,823,ID
83246,LAVA HOT SPRINGS,-112.017644,42.618474,512,ID
83250,MC CAMMON,-112.175758,42.63362,2603,ID
83251,MACKAY,-113.611984,43.91106,1207,ID
83252,MALAD CITY,-112.262045,42.180783,3110,ID
83253,PATTERSON,-113.916039,44.701745,210,ID
83254,MONTPELIER,-111.31946,42.35199,4292,ID
83255,MOORE,-113.260349,43.782094,1083,ID
83260,OVID,-111.451109,42.311423,290,ID
83261,PARIS,-111.402938,42.207065,852,ID
83262,PINGREE,-112.449035,43.195618,7340,ID
83263,PRESTON,-111.856516,42.110917,5402,ID
83271,ROCKLAND,-112.853982,42.555582,478,ID
83272,SAINT CHARLES,-111.389744,42.112812,199,ID
83274,SHELLEY,-112.107549,43.376901,6164,ID
83276,SODA SPRINGS,-111.569896,42.671819,3871,ID
83278,STANLEY,-114.725414,44.22908,444,ID
83280,STONE,-112.711473,42.038983,169,ID
83283,THATCHER,-111.78899,42.331959,207,ID
83285,WAYAN,-111.254056,43.02691,117,ID
83286,WESTON,-111.97154,42.044621,727,ID
83287,FISH HAVEN,-111.463323,42.045926,65,ID
83301,TWIN FALLS,-114.469265,42.556495,34539,ID
83302,ROGERSON,-114.603794,42.219567,92,ID
83313,BELLEVUE,-114.249804,43.439694,2150,ID
83314,BLISS,-114.910387,42.944859,845,ID
83316,BUHL,-114.782545,42.600763,8014,ID
83318,BURLEY,-113.793081,42.524442,12406,ID
83320,CAREY,-113.892567,43.274443,820,ID
83321,CASTLEFORD,-114.873433,42.521015,365,ID
83322,CORRAL,-115.00871,43.307127,59,ID
83323,DECLO,-113.644794,42.524005,2592,ID
83324,DIETRICH,-114.266408,42.91254,178,ID
83325,EDEN,-114.162762,42.580374,1762,ID
83326,ELBA,-113.663559,42.180865,163,ID
83327,FAIRFIELD,-114.790845,43.367504,668,ID
83328,FILER,-114.614047,42.565269,4176,ID
83330,GOODING,-114.711966,42.937345,4846,ID
83332,HAGERMAN,-114.88697,42.814205,1613,ID
83333,HAILEY,-114.306398,43.523861,4683,ID
83334,HANSEN,-114.299364,42.524895,1525,ID
83335,HAZELTON,-114.134984,42.595462,705,ID
83336,HEYBURN,-113.770885,42.559922,4757,ID
83338,JEROME,-114.501244,42.71784,12671,ID
83340,OBSIDIAN,-114.373664,43.675459,5823,ID
83341,KIMBERLY,-114.365725,42.528656,3779,ID
83342,NAF,-113.448656,42.364652,2315,ID
83343,MINIDOKA,-113.620033,42.759784,1379,ID
83344,MURTAUGH,-114.160641,42.477597,1019,ID
83346,OAKLEY,-113.906945,42.347561,2056,ID
83347,PAUL,-113.797125,42.623999,3464,ID
83348,PICABO,-114.086065,43.310149,76,ID
83349,RICHFIELD,-114.15079,43.058839,789,ID
83350,ACEQUIA,-113.66699,42.621467,9761,ID
83352,SHOSHONE,-114.382176,42.947353,2341,ID
83355,WENDELL,-114.715391,42.757868,4400,ID
83401,AMMON,-111.990626,43.517679,27974,ID
83402,IDAHO FALLS,-112.057762,43.493373,20716,ID
83404,IDAHO FALLS,-112.012449,43.475043,14962,ID
83406,IDAHO FALLS,-111.966052,43.473233,5935,ID
83420,ASHTON,-111.619526,43.988078,8639,ID
83422,DRIGGS,-111.119896,43.726291,1495,ID
83423,DUBOIS,-112.325852,44.185769,650,ID
83424,FELT,-111.189496,43.872407,40,ID
83425,HAMER,-112.187189,43.930751,396,ID
83427,IONA,-111.928356,43.525946,1491,ID
83429,ISLAND PARK,-111.367914,44.446606,35,ID
83431,LEWISVILLE,-112.018884,43.672476,1565,ID
83434,MENAN,-111.983702,43.726576,1789,ID
83435,MONTEVIEW,-112.578321,43.986242,441,ID
83436,NEWDALE,-111.604192,43.888078,430,ID
83440,REXBURG,-111.789022,43.809968,19157,ID
83442,RIGBY,-111.900481,43.671462,8178,ID
83443,RIRIE,-111.760692,43.631961,1749,ID
83444,ROBERTS,-112.119591,43.7116,1436,ID
83445,SAINT ANTHONY,-111.523156,44.274499,747,ID
83446,SPENCER,-112.098821,44.281444,112,ID
83448,SUGAR CITY,-111.79004,43.866852,4517,ID
83449,SWAN VALLEY,-111.279358,43.405826,441,ID
83450,TERRETON,-112.420041,43.858635,1537,ID
83451,TETON,-111.668145,43.898751,1086,ID
83452,TETONIA,-111.186997,43.843713,820,ID
83455,VICTOR,-111.125934,43.614827,1084,ID
83462,CARMEN,-113.857267,45.255016,195,ID
83463,GIBBONSVILLE,-113.956466,45.484608,230,ID
83464,LEADORE,-113.492586,44.738909,594,ID
83466,NORTH FORK,-113.857287,45.377605,267,ID
83467,SALMON,-113.878356,45.157142,5159,ID
83469,SHOUP,-114.405987,45.18514,67,ID
83501,SOUTH GATE PLAZA,-116.987714,46.389457,29650,ID
83520,AHSAHKA,-116.371537,46.510318,335,ID
83522,COTTONWOOD,-116.373306,46.044789,1791,ID
83523,CRAIGMONT,-116.467655,46.245292,820,ID
83524,CULDESAC,-116.653579,46.378012,1161,ID
83525,DIXIE,-115.359158,45.888897,755,ID
83526,FERDINAND,-116.39817,46.134877,323,ID
83530,GRANGEVILLE,-116.107639,45.927239,4791,ID
83533,GREENCREEK,-116.27239,46.115523,269,ID
83535,JULIAETTA,-116.718849,46.575376,1014,ID
83536,KAMIAH,-116.034742,46.21856,2970,ID
83537,KENDRICK,-116.604895,46.628628,970,ID
83538,KEUTERVILLE,-116.535583,45.929443,0,ID
83539,CLEARWATER,-115.92396,46.125859,2704,ID
83540,LAPWAI,-116.790225,46.412403,1784,ID
83541,LENORE,-116.513015,46.535408,473,ID
83542,LUCILE,-116.266899,45.556963,216,ID
83543,NEZPERCE,-116.239281,46.247533,650,ID
83544,OROFINO,-116.240417,46.495197,5738,ID
83545,PECK,-116.411394,46.480661,295,ID
83546,PIERCE,-115.807071,46.492424,900,ID
83547,POLLOCK,-116.351742,45.306754,274,ID
83548,REUBENS,-116.533334,46.336112,121,ID
83549,RIGGINS,-116.300553,45.397006,818,ID
83553,WEIPPE,-115.938593,46.38069,1193,ID
83554,WHITE BIRD,-116.2889,45.752096,393,ID
83555,WINCHESTER,-116.620382,46.238334,380,ID
83601,ATLANTA,-115.357042,43.567436,208,ID
83602,BANKS,-115.983737,44.149152,494,ID
83604,GRASMERE,-115.677259,42.76006,609,ID
83605,CALDWELL,-116.700038,43.662719,32407,ID
83610,CAMBRIDGE,-116.675717,44.59216,962,ID
83611,WEST MOUNTAIN,-116.027676,44.493273,1681,ID
83612,COUNCIL,-116.451833,44.762754,1606,ID
83615,DONNELLY,-116.08578,44.74937,681,ID
83616,EAGLE,-116.361966,43.706879,6874,ID
83617,MONTOUR,-116.511459,43.879152,11189,ID
83619,FRUITLAND,-116.914259,44.002658,4611,ID
83622,GARDEN VALLEY,-115.824311,44.090932,513,ID
83623,GLENNS FERRY,-115.315973,42.962202,2040,ID
83624,GRAND VIEW,-116.08187,42.810101,1449,ID
83627,HAMMETT,-115.565839,42.981755,73,ID
83628,HOMEDALE,-116.947228,43.613844,3079,ID
83629,HORSESHOE BEND,-116.180898,43.922882,1111,ID
83631,IDAHO CITY,-115.918436,43.758601,1324,ID
83632,INDIAN VALLEY,-116.442969,44.549134,188,ID
83633,KING HILL,-115.269098,42.936104,357,ID
83634,KUNA,-116.381859,43.487034,8141,ID
83636,LETHA,-116.585004,43.840306,29,ID
83637,LOWMAN,-115.528488,44.110616,63,ID
83638,MC CALL,-116.078873,44.891784,3681,ID
83639,MARSING,-116.823968,43.539866,2281,ID
83641,MELBA,-116.548875,43.37842,1116,ID
83642,MERIDIAN,-116.397538,43.614963,19033,ID
83643,MESA,-116.42113,44.657747,279,ID
83644,MIDDLETON,-116.61122,43.719052,3898,ID
83645,MIDVALE,-116.703838,44.441979,621,ID
83647,MOUNTAIN HOME,-115.696334,43.139223,12235,ID
83648,MOUNTAIN HOME A,-115.873609,43.049315,6304,ID
83650,OREANA,-116.605379,43.207296,1156,ID
83651,NAMPA,-116.584818,43.58342,16068,ID
83654,NEW MEADOWS,-116.287438,44.993969,1179,ID
83655,NEW PLYMOUTH,-116.804818,43.959021,3165,ID
83657,OLA,-116.290915,44.235026,159,ID
83660,PARMA,-116.940066,43.789576,4477,ID
83661,PAYETTE,-116.920277,44.07818,7913,ID
83669,STAR,-116.496735,43.701296,1579,ID
83670,SWEET,-116.323215,43.99475,344,ID
83672,WEISER,-116.96507,44.25222,6967,ID
83676,WILDER,-116.912199,43.657851,3042,ID
83677,YELLOW PINE,-115.49634,44.969809,68,ID
83686,NAMPA,-116.565962,43.544125,17886,ID
83687,NAMPA,-116.536024,43.593657,10589,ID
83702,BOISE,-116.205192,43.632237,19423,ID
83703,BOISE,-116.252396,43.660051,17005,ID
83704,BOISE,-116.295099,43.633001,40912,ID
83705,BOISE,-116.219104,43.585077,25402,ID
83706,BOISE,-116.191006,43.588495,24826,ID
83709,BOISE,-116.29407,43.574085,30382,ID
83712,BOISE,-116.164924,43.602311,7572,ID
83714,GARDEN CITY,-116.265751,43.643036,5897,ID
83801,ATHOL,-116.731821,47.92674,2520,ID
83802,AVERY,-115.866012,47.271431,113,ID
83803,BAYVIEW,-116.568745,47.96535,722,ID
83804,BLANCHARD,-116.990865,48.022344,507,ID
83805,BONNERS FERRY,-116.332178,48.730642,5219,ID
83808,CALDER,-116.222793,47.274135,77,ID
83809,CAREYWOOD,-116.598761,48.062494,361,ID
83810,CATALDO,-116.443138,47.552169,982,ID
83811,CLARK FORK,-116.169865,48.140457,971,ID
83812,CLARKIA,-116.277408,47.044477,85,ID
83813,COCOLALLA,-116.657051,48.124828,715,ID
83814,COEUR D ALENE,-116.784976,47.692841,33589,ID
83821,COOLIN,-116.840823,48.522754,194,ID
83822,OLD TOWN,-116.927382,48.187988,2229,ID
83823,DEARY,-116.523782,46.806062,1483,ID
83824,DESMET,-116.893746,47.125954,265,ID
83827,ELK RIVER,-116.179943,46.782972,154,ID
83830,FERNWOOD,-116.383126,47.116027,372,ID
83832,GENESEE,-116.928991,46.571394,1241,ID
83833,HARRISON,-116.744607,47.501692,1077,ID
83834,HARVARD,-116.702524,46.937647,226,ID
83835,HAYDEN LAKE,-116.776821,47.773853,9287,ID
83836,HOPE,-116.279504,48.244402,687,ID
83837,KELLOGG,-116.125281,47.543069,4640,ID
83839,KINGSTON,-116.288722,47.550881,690,ID
83842,MEDIMONT,-116.568291,47.462482,32,ID
83843,MOSCOW,-116.989683,46.730921,21714,ID
83845,MOYIE SPRINGS,-116.179603,48.746434,1496,ID
83846,MULLAN,-115.792603,47.470906,995,ID
83847,NAPLES,-116.319636,48.60491,1556,ID
83848,NORDMAN,-116.92126,48.566944,446,ID
83850,PINEHURST,-116.264679,47.501823,371,ID
83851,PLUMMER,-116.866161,47.327782,1439,ID
83853,PORTHILL,-116.477517,48.992037,61,ID
83854,POST FALLS,-116.935349,47.720475,14952,ID
83855,POTLATCH,-116.914101,46.944833,1836,ID
83856,PRIEST RIVER,-116.906617,48.16637,4345,ID
83857,PRINCETON,-116.828728,46.899556,733,ID
83858,RATHDRUM,-116.887294,47.824107,4798,ID
83860,SAGLE,-116.5455,48.2035,3512,ID
83861,SAINT MARIES,-116.568107,47.297727,5894,ID
83864,SANDPOINT,-116.533249,48.311989,12421,ID
83868,SMELTERVILLE,-116.240113,47.537096,2272,ID
83869,SPIRIT LAKE,-116.868046,47.965652,860,ID
83870,TENSED,-116.902716,47.170735,332,ID
83871,TROY,-116.768105,46.742648,1481,ID
83872,VIOLA,-116.97319,46.858293,519,ID
83873,WALLACE,-115.962001,47.490842,4688,ID
83876,WORLEY,-116.905634,47.429213,845,ID
84001,ALTAMONT,-110.446356,40.370225,146,UT
84002,ALTONAH,-110.438499,40.441894,10,UT
84003,AMERICAN FORK,-111.794107,40.392784,21864,UT
84004,ALPINE,-111.768861,40.461591,3665,UT
84006,BINGHAM CANYON,-112.097718,40.564614,631,UT
84007,BLUEBELL,-110.294122,40.351728,1443,UT
84010,BOUNTIFUL,-111.872658,40.877513,41077,UT
84012,BRIDGELAND,-110.160264,40.230411,849,UT
84013,CEDAR VALLEY,-111.968985,40.142516,1836,UT
84014,CENTERVILLE,-111.87701,40.926772,11989,UT
84015,CLEARFIELD,-112.048224,41.129388,25972,UT
84017,COALVILLE,-111.407108,40.924385,3217,UT
84018,CROYDON,-111.523092,41.068915,117,UT
84020,DRAPER,-111.88096,40.504599,5602,UT
84021,DUCHESNE,-110.618094,39.95398,38,UT
84022,DUGWAY,-112.872905,40.526892,79,UT
84023,DUTCH JOHN,-109.354255,40.932244,174,UT
84025,FARMINGTON,-111.893785,40.988913,10307,UT
84026,FORT DUCHESNE,-109.863726,40.301411,1649,UT
84028,GARDEN CITY,-111.407033,41.93764,254,UT
84029,GRANTSVILLE,-112.461766,40.60054,4741,UT
84031,HANNA,-110.809748,40.450135,54,UT
84032,HEBER CITY,-111.405088,40.494703,7913,UT
84035,JENSEN,-109.350982,40.378715,471,UT
84036,KAMAS,-111.261877,40.641432,2433,UT
84037,KAYSVILLE,-111.932607,41.037527,21132,UT
84038,LAKETOWN,-111.268853,41.81068,430,UT
84039,LAPOINT,-109.804102,40.400285,362,UT
84040,LAYTON,-111.927365,41.084576,13289,UT
84041,LAYTON,-111.970354,41.087905,33600,UT
84042,LINDON,-111.714358,40.34119,3819,UT
84043,LEHI,-111.850606,40.395845,9188,UT
84044,MAGNA,-112.080867,40.700879,17841,UT
84046,MANILA,-109.723503,40.968494,516,UT
84047,MIDVALE,-111.885066,40.615178,25001,UT
84049,MIDWAY,-111.477575,40.50934,1837,UT
84050,MORGAN,-111.716339,41.067832,5411,UT
84051,MOUNTAIN HOME,-110.767018,40.191999,236,UT
84052,MYTON,-110.048056,40.194049,940,UT
84053,NEOLA,-110.037221,40.449149,810,UT
84054,NORTH SALT LAKE,-111.904116,40.844064,7216,UT
84056,HILL AIR FORCE B,-111.995565,41.116962,5432,UT
84057,OREM,-111.695293,40.313407,38292,UT
84058,VINEYARD,-111.694301,40.280761,29323,UT
84060,PARK CITY,-111.528021,40.695724,8976,UT
84061,PEOA,-111.302467,40.720937,892,UT
84062,PLEASANT GROVE,-111.733284,40.371986,15703,UT
84063,RANDLETT,-109.730102,40.21865,78,UT
84064,RANDOLPH,-111.185578,41.656328,682,UT
84065,LARK,-111.954661,40.53789,28444,UT
84066,ROOSEVELT,-110.010782,40.310229,6725,UT
84067,ROY,-112.038177,41.172365,22166,UT
84069,RUSH VALLEY,-112.744033,40.233625,1893,UT
84070,SANDY,-111.881625,40.579379,19422,UT
84071,STOCKTON,-112.425214,40.350451,490,UT
84072,TABIONA,-110.702108,40.382691,440,UT
84073,TALMAGE,-110.396529,40.174569,1743,UT
84074,TOOELE,-112.300214,40.545445,17588,UT
84075,SYRACUSE,-112.0451,41.086423,9737,UT
84076,TRIDELL,-109.835906,40.443593,363,UT
84078,VERNAL,-109.546883,40.440613,17641,UT
84080,VERNON,-112.425961,40.082609,200,UT
84082,WALLSBURG,-111.464934,40.365697,649,UT
84083,TROUT CREEK,-113.993573,40.597396,1801,UT
84084,WEST JORDAN,-111.967662,40.625429,36145,UT
84085,WHITEROCKS,-109.917244,40.452771,858,UT
